Order_ID,Order_Date,Customer_City,Product_Category,Product_Item,Quantity,Unit_Price,Unit_Cost,Shipping_Cost,Courier_Partner,Transit_Days,Order_Status
GLM-18458,2026-03-07,Bengaluru,Live Plants,Money Plant,1,250,80,41,Bluedart,1,Delivered
GLM-18459,2026-02-06,Kolkata,Organic Fertilizers,Vermicompost 5kg,1,400,150,162,Bluedart,1,Delivered
GLM-18460,2026-01-25,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,121,Bluedart,2,Delivered
GLM-18461,2026-03-27,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,128,Shadowfax,5,Delivered
GLM-18462,2026-04-09,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,167,Shadowfax,8,Returned
GLM-18463,2026-04-19,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,144,Delhivery,4,Delivered
GLM-18464,2026-04-19,Pune,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,153,Shadowfax,4,Delivered
GLM-18465,2026-01-07,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,168,Bluedart,3,Delivered
GLM-18466,2026-04-15,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,135,Delhivery,3,Delivered
GLM-18467,2026-04-10,Mumbai,Organic Fertilizers,Vermicompost 5kg,1,400,150,157,Bluedart,3,Delivered
GLM-18468,2026-03-07,Chennai,Gardening Tools,Watering Can 5L,1,350,140,45,Shadowfax,7,Delivered
GLM-18469,2026-03-28,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,142,Shadowfax,8,Delivered
GLM-18470,2026-01-06,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,138,Bluedart,1,Delivered
GLM-18471,2026-02-26,Kolkata,Live Plants,Bonsai Tree,2,1200,450,65,Bluedart,1,Delivered
GLM-18472,2026-03-21,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,134,Bluedart,2,Delivered
GLM-18473,2026-02-26,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,172,Shadowfax,7,Delivered
GLM-18474,2026-01-04,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,139,Delhivery,3,Delivered
GLM-18475,2026-03-27,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,178,Bluedart,2,Delivered
GLM-18476,2026-05-28,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,171,Shadowfax,4,Delivered
GLM-18477,2026-01-08,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,59,Bluedart,3,Delivered
GLM-18478,2026-05-01,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,124,Delhivery,2,Returned
GLM-18479,2026-05-20,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,114,Delhivery,3,Delivered
GLM-18480,2026-05-21,Kolkata,Live Plants,Money Plant,1,250,80,48,Shadowfax,6,Delivered
GLM-18481,2026-01-27,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,176,Shadowfax,8,Delivered
GLM-18482,2026-02-21,Kolkata,Gardening Tools,Premium Pruning Shears,3,650,260,41,Delhivery,3,Delivered
GLM-18483,2026-03-26,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,100,Delhivery,3,Delivered
GLM-18484,2026-04-12,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,74,Bluedart,3,Delivered
GLM-18485,2026-01-02,Chennai,Organic Fertilizers,Liquid Seaweed Extract,4,300,110,120,Bluedart,1,Delivered
GLM-18486,2026-01-05,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,3,220,90,91,Shadowfax,6,Delivered
GLM-18487,2026-01-25,Chennai,Live Plants,Bonsai Tree,1,1200,450,57,Shadowfax,7,Delivered
GLM-18488,2026-04-18,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,90,Delhivery,4,Delivered
GLM-18489,2026-04-03,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,71,Delhivery,3,Delivered
GLM-18490,2026-03-08,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,4,180,70,77,Bluedart,3,Delivered
GLM-18491,2026-01-25,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,108,Delhivery,2,Delivered
GLM-18492,2026-04-19,Chennai,Planters & Pots,Ceramic Mandala Pot,3,800,320,103,Bluedart,2,Delivered
GLM-18493,2026-02-17,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,2,220,90,121,Shadowfax,6,Delivered
GLM-18494,2026-02-02,Kochi,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,176,Bluedart,3,Delivered
GLM-18495,2026-05-09,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,122,Bluedart,3,Delivered
GLM-18496,2026-02-08,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,174,Bluedart,3,Delivered
GLM-18497,2026-05-13,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,70,Shadowfax,8,Delivered
GLM-18498,2026-05-20,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,68,Delhivery,2,Delivered
GLM-18499,2026-05-10,Chennai,Live Plants,Money Plant,1,250,80,49,Bluedart,1,Delivered
GLM-18500,2026-02-01,Kolkata,Live Plants,Money Plant,1,250,80,79,Delhivery,5,Returned
GLM-18501,2026-05-11,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,73,Bluedart,1,Delivered
GLM-18502,2026-03-15,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,1,180,70,63,Delhivery,4,Delivered
GLM-18503,2026-04-28,Mumbai,Live Plants,Money Plant,2,250,80,59,Delhivery,4,Delivered
GLM-18504,2026-01-19,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,4,250,90,163,Delhivery,4,Delivered
GLM-18505,2026-05-19,Pune,Live Plants,Indoor Fern,1,350,120,64,Shadowfax,8,Delivered
GLM-18506,2026-05-02,Bengaluru,Gardening Tools,Watering Can 5L,1,350,140,40,Delhivery,5,Delivered
GLM-18507,2026-01-15,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,176,Delhivery,4,Delivered
GLM-18508,2026-03-16,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,1,500,200,137,Bluedart,2,Delivered
GLM-18509,2026-03-15,Hyderabad,Gardening Tools,Premium Pruning Shears,2,650,260,70,Bluedart,3,Delivered
GLM-18510,2026-02-05,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,180,Bluedart,1,Delivered
GLM-18511,2026-04-21,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,110,Shadowfax,5,Delivered
GLM-18512,2026-03-24,Kolkata,Gardening Tools,Watering Can 5L,1,350,140,54,Shadowfax,4,Delivered
GLM-18513,2026-02-22,Kolkata,Gardening Tools,Watering Can 5L,1,350,140,75,Bluedart,1,Delivered
GLM-18514,2026-02-17,Pune,Live Plants,Money Plant,1,250,80,68,Shadowfax,6,Delivered
GLM-18515,2026-03-30,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,149,Bluedart,2,Delivered
GLM-18516,2026-04-15,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,130,Shadowfax,8,Delivered
GLM-18517,2026-01-19,Pune,Live Plants,Succulent Trio,2,450,150,67,Delhivery,3,Delivered
GLM-18518,2026-02-08,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,138,Bluedart,2,Delivered
GLM-18519,2026-03-12,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,3,220,90,110,Delhivery,3,Delivered
GLM-18520,2026-05-05,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,105,Shadowfax,6,Delivered
GLM-18521,2026-02-21,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,109,Delhivery,2,Returned
GLM-18522,2026-03-11,Kolkata,Live Plants,Succulent Trio,3,450,150,69,Shadowfax,8,Delivered
GLM-18523,2026-05-07,Mumbai,Gardening Tools,Watering Can 5L,1,350,140,79,Shadowfax,6,Returned
GLM-18524,2026-04-11,Mumbai,Gardening Tools,Premium Pruning Shears,2,650,260,45,Delhivery,5,Delivered
GLM-18525,2026-05-11,Hyderabad,Live Plants,Indoor Fern,3,350,120,55,Delhivery,2,Delivered
GLM-18526,2026-04-03,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,151,Delhivery,5,Delivered
GLM-18527,2026-02-18,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,54,Shadowfax,7,Delivered
GLM-18528,2026-02-03,Kochi,Live Plants,Money Plant,1,250,80,54,Delhivery,4,Delivered
GLM-18529,2026-03-13,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,120,Shadowfax,4,Delivered
GLM-18530,2026-04-01,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,75,Shadowfax,7,Delivered
GLM-18531,2026-05-16,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,128,Bluedart,3,Delivered
GLM-18532,2026-01-07,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,127,Delhivery,4,Delivered
GLM-18533,2026-04-26,Kochi,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,130,Delhivery,2,Delivered
GLM-18534,2026-05-23,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,124,Shadowfax,8,Delivered
GLM-18535,2026-04-27,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,1,180,70,73,Delhivery,4,Delivered
GLM-18536,2026-01-19,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,149,Bluedart,3,Delivered
GLM-18537,2026-05-05,Pune,Live Plants,Money Plant,2,250,80,74,Delhivery,3,Delivered
GLM-18538,2026-03-09,Pune,Planters & Pots,Self-Watering Plastic Pot,1,220,90,119,Delhivery,3,Delivered
GLM-18539,2026-03-31,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,74,Delhivery,2,Delivered
GLM-18540,2026-01-03,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,159,Delhivery,5,Delivered
GLM-18541,2026-03-09,Kolkata,Gardening Tools,Premium Pruning Shears,2,650,260,80,Bluedart,2,Delivered
GLM-18542,2026-02-25,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,1,180,70,55,Shadowfax,8,Delivered
GLM-18543,2026-02-06,Delhi NCR,Live Plants,Money Plant,1,250,80,74,Bluedart,3,Delivered
GLM-18544,2026-01-31,Hyderabad,Live Plants,Indoor Fern,1,350,120,80,Shadowfax,7,Delivered
GLM-18545,2026-03-05,Pune,Planters & Pots,Terracotta Clay Pot Set,2,500,200,108,Bluedart,2,Delivered
GLM-18546,2026-03-29,Hyderabad,Live Plants,Money Plant,1,250,80,49,Shadowfax,4,Delivered
GLM-18547,2026-03-01,Mumbai,Live Plants,Money Plant,2,250,80,68,Delhivery,5,Delivered
GLM-18548,2026-03-22,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,177,Bluedart,3,Delivered
GLM-18549,2026-02-12,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,151,Delhivery,5,Delivered
GLM-18550,2026-03-02,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,68,Shadowfax,6,Delivered
GLM-18551,2026-04-23,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,162,Bluedart,3,Delivered
GLM-18552,2026-03-08,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,176,Bluedart,3,Delivered
GLM-18553,2026-03-30,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,130,Delhivery,2,Delivered
GLM-18554,2026-02-16,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,130,Shadowfax,6,Delivered
GLM-18555,2026-05-28,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,127,Shadowfax,6,Delivered
GLM-18556,2026-05-17,Chennai,Live Plants,Indoor Fern,1,350,120,80,Shadowfax,5,Delivered
GLM-18557,2026-02-12,Mumbai,Live Plants,Money Plant,1,250,80,47,Delhivery,3,Delivered
GLM-18558,2026-05-21,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,120,Shadowfax,7,Delivered
GLM-18559,2026-05-14,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,1,500,200,96,Delhivery,3,Delivered
GLM-18560,2026-04-17,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,62,Bluedart,3,Delivered
GLM-18561,2026-03-15,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,46,Delhivery,4,Delivered
GLM-18562,2026-03-24,Hyderabad,Live Plants,Succulent Trio,1,450,150,51,Bluedart,2,Delivered
GLM-18563,2026-05-25,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,167,Bluedart,3,Delivered
GLM-18564,2026-04-16,Kolkata,Live Plants,Succulent Trio,1,450,150,48,Bluedart,3,Delivered
GLM-18565,2026-04-26,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,161,Delhivery,5,Delivered
GLM-18566,2026-03-06,Bengaluru,Live Plants,Bonsai Tree,1,1200,450,67,Shadowfax,6,Delivered
GLM-18567,2026-04-09,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,129,Bluedart,2,Delivered
GLM-18568,2026-03-12,Bengaluru,Gardening Tools,Watering Can 5L,1,350,140,62,Delhivery,3,Delivered
GLM-18569,2026-04-08,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,132,Delhivery,2,Delivered
GLM-18570,2026-05-13,Mumbai,Gardening Tools,Watering Can 5L,2,350,140,58,Delhivery,2,Delivered
GLM-18571,2026-03-23,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,91,Shadowfax,4,Delivered
GLM-18572,2026-04-27,Chennai,Live Plants,Money Plant,1,250,80,49,Shadowfax,7,Delivered
GLM-18573,2026-02-11,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,109,Delhivery,5,Delivered
GLM-18574,2026-05-09,Mumbai,Organic Fertilizers,Vermicompost 5kg,2,400,150,162,Bluedart,2,Delivered
GLM-18575,2026-04-21,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,155,Bluedart,1,Delivered
GLM-18576,2026-05-31,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,130,Shadowfax,7,Delivered
GLM-18577,2026-04-30,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,106,Shadowfax,8,Delivered
GLM-18578,2026-01-30,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,100,Shadowfax,5,Delivered
GLM-18579,2026-04-11,Kolkata,Live Plants,Succulent Trio,1,450,150,70,Shadowfax,7,Delivered
GLM-18580,2026-01-23,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,76,Delhivery,5,Delivered
GLM-18581,2026-05-29,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,169,Bluedart,2,Delivered
GLM-18582,2026-02-07,Delhi NCR,Live Plants,Indoor Fern,1,350,120,44,Shadowfax,8,Delivered
GLM-18583,2026-02-24,Hyderabad,Planters & Pots,Ceramic Mandala Pot,2,800,320,105,Bluedart,3,Delivered
GLM-18584,2026-05-18,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,118,Shadowfax,7,Delivered
GLM-18585,2026-04-10,Kolkata,Live Plants,Indoor Fern,2,350,120,79,Shadowfax,5,Delivered
GLM-18586,2026-01-22,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,141,Delhivery,4,Delivered
GLM-18587,2026-02-26,Bengaluru,Organic Fertilizers,Vermicompost 5kg,2,400,150,173,Bluedart,1,Delivered
GLM-18588,2026-05-06,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,73,Shadowfax,8,Delivered
GLM-18589,2026-05-23,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,122,Shadowfax,5,Delivered
GLM-18590,2026-01-17,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,113,Bluedart,2,Delivered
GLM-18591,2026-04-25,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,126,Delhivery,2,Delivered
GLM-18592,2026-02-03,Kolkata,Gardening Tools,Watering Can 5L,2,350,140,63,Delhivery,3,Delivered
GLM-18593,2026-03-19,Kolkata,Organic Fertilizers,Vermicompost 5kg,1,400,150,129,Bluedart,1,Delivered
GLM-18594,2026-03-07,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,120,Delhivery,5,Delivered
GLM-18595,2026-01-31,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,149,Delhivery,2,Returned
GLM-18596,2026-01-29,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,68,Bluedart,2,Delivered
GLM-18597,2026-04-12,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,147,Bluedart,3,Delivered
GLM-18598,2026-05-29,Hyderabad,Gardening Tools,Premium Pruning Shears,2,650,260,61,Shadowfax,8,Delivered
GLM-18599,2026-03-18,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,102,Shadowfax,7,Delivered
GLM-18600,2026-05-22,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,159,Delhivery,3,Returned
GLM-18601,2026-02-12,Pune,Planters & Pots,Self-Watering Plastic Pot,4,220,90,136,Bluedart,2,Delivered
GLM-18602,2026-04-08,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,45,Bluedart,1,Delivered
GLM-18603,2026-04-13,Chennai,Gardening Tools,Watering Can 5L,3,350,140,62,Delhivery,4,Delivered
GLM-18604,2026-01-08,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,43,Bluedart,3,Delivered
GLM-18605,2026-04-17,Kochi,Live Plants,Succulent Trio,1,450,150,51,Shadowfax,7,Delivered
GLM-18606,2026-01-27,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,91,Delhivery,3,Delivered
GLM-18607,2026-04-19,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,180,Bluedart,2,Delivered
GLM-18608,2026-01-30,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,114,Bluedart,1,Delivered
GLM-18609,2026-02-20,Bengaluru,Live Plants,Money Plant,1,250,80,70,Delhivery,2,Delivered
GLM-18610,2026-02-17,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,53,Shadowfax,4,Delivered
GLM-18611,2026-03-26,Kolkata,Live Plants,Money Plant,3,250,80,62,Bluedart,1,Delivered
GLM-18612,2026-03-25,Chennai,Live Plants,Bonsai Tree,2,1200,450,43,Delhivery,2,Delivered
GLM-18613,2026-03-25,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,52,Delhivery,4,Delivered
GLM-18614,2026-02-20,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,179,Bluedart,3,Delivered
GLM-18615,2026-02-14,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,121,Shadowfax,5,Delivered
GLM-18616,2026-02-25,Kochi,Live Plants,Indoor Fern,1,350,120,40,Delhivery,5,Delivered
GLM-18617,2026-03-07,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,80,Shadowfax,5,Delivered
GLM-18618,2026-05-12,Mumbai,Live Plants,Bonsai Tree,2,1200,450,75,Delhivery,2,Delivered
GLM-18619,2026-05-05,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,102,Delhivery,3,Returned
GLM-18620,2026-03-16,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,122,Delhivery,4,Delivered
GLM-18621,2026-01-18,Mumbai,Live Plants,Indoor Fern,1,350,120,53,Delhivery,2,Delivered
GLM-18622,2026-05-04,Chennai,Live Plants,Money Plant,1,250,80,63,Bluedart,1,Delivered
GLM-18623,2026-01-25,Mumbai,Planters & Pots,Ceramic Mandala Pot,2,800,320,108,Shadowfax,7,Delivered
GLM-18624,2026-04-01,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,135,Bluedart,2,Delivered
GLM-18625,2026-01-04,Pune,Gardening Tools,Watering Can 5L,1,350,140,55,Delhivery,2,Delivered
GLM-18626,2026-02-17,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,119,Delhivery,3,Delivered
GLM-18627,2026-01-07,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,151,Bluedart,1,Delivered
GLM-18628,2026-03-26,Mumbai,Live Plants,Bonsai Tree,2,1200,450,56,Shadowfax,5,Delivered
GLM-18629,2026-01-03,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,80,Shadowfax,8,Delivered
GLM-18630,2026-04-08,Hyderabad,Gardening Tools,Watering Can 5L,4,350,140,68,Shadowfax,4,Delivered
GLM-18631,2026-01-17,Pune,Live Plants,Indoor Fern,1,350,120,58,Shadowfax,5,Returned
GLM-18632,2026-03-18,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,125,Delhivery,3,Delivered
GLM-18633,2026-03-04,Pune,Live Plants,Bonsai Tree,1,1200,450,64,Delhivery,3,Delivered
GLM-18634,2026-01-01,Pune,Live Plants,Indoor Fern,1,350,120,72,Shadowfax,4,Delivered
GLM-18635,2026-05-06,Delhi NCR,Live Plants,Indoor Fern,1,350,120,41,Delhivery,4,Delivered
GLM-18636,2026-02-14,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,40,Bluedart,3,Returned
GLM-18637,2026-04-22,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,138,Delhivery,3,Delivered
GLM-18638,2026-03-19,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,98,Bluedart,2,Delivered
GLM-18639,2026-05-05,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,134,Shadowfax,7,Delivered
GLM-18640,2026-02-17,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,151,Shadowfax,7,Delivered
GLM-18641,2026-03-08,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,151,Bluedart,1,Delivered
GLM-18642,2026-04-03,Kochi,Gardening Tools,Premium Pruning Shears,2,650,260,41,Bluedart,1,Delivered
GLM-18643,2026-01-27,Pune,Planters & Pots,Self-Watering Plastic Pot,1,220,90,135,Bluedart,3,Delivered
GLM-18644,2026-02-21,Kolkata,Live Plants,Succulent Trio,2,450,150,40,Bluedart,3,Delivered
GLM-18645,2026-05-18,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,139,Bluedart,1,Delivered
GLM-18646,2026-03-27,Delhi NCR,Live Plants,Indoor Fern,2,350,120,65,Bluedart,2,Delivered
GLM-18647,2026-03-10,Chennai,Live Plants,Succulent Trio,1,450,150,70,Delhivery,4,Delivered
GLM-18648,2026-01-09,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,166,Bluedart,1,Delivered
GLM-18649,2026-01-11,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,166,Delhivery,4,Delivered
GLM-18650,2026-01-18,Kochi,Live Plants,Money Plant,1,250,80,53,Bluedart,2,Delivered
GLM-18651,2026-04-09,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,141,Delhivery,3,Delivered
GLM-18652,2026-04-04,Kochi,Live Plants,Succulent Trio,1,450,150,54,Shadowfax,7,Delivered
GLM-18653,2026-03-28,Chennai,Live Plants,Money Plant,1,250,80,78,Delhivery,4,Delivered
GLM-18654,2026-02-17,Kolkata,Live Plants,Succulent Trio,1,450,150,68,Delhivery,4,Delivered
GLM-18655,2026-02-27,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,138,Shadowfax,8,Delivered
GLM-18656,2026-05-08,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,94,Delhivery,2,Delivered
GLM-18657,2026-02-10,Kochi,Live Plants,Indoor Fern,1,350,120,68,Delhivery,2,Delivered
GLM-18658,2026-01-17,Mumbai,Live Plants,Money Plant,3,250,80,49,Shadowfax,4,Delivered
GLM-18659,2026-02-19,Delhi NCR,Gardening Tools,Watering Can 5L,2,350,140,74,Delhivery,2,Delivered
GLM-18660,2026-05-18,Mumbai,Gardening Tools,Watering Can 5L,1,350,140,61,Shadowfax,8,Delivered
GLM-18661,2026-03-09,Mumbai,Live Plants,Indoor Fern,1,350,120,78,Shadowfax,5,Returned
GLM-18662,2026-04-16,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,97,Shadowfax,5,Delivered
GLM-18663,2026-05-02,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,73,Shadowfax,7,Delivered
GLM-18664,2026-02-06,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,113,Shadowfax,7,Delivered
GLM-18665,2026-05-30,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,136,Delhivery,4,Delivered
GLM-18666,2026-04-24,Mumbai,Live Plants,Money Plant,1,250,80,68,Delhivery,2,Delivered
GLM-18667,2026-01-05,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,148,Shadowfax,7,Delivered
GLM-18668,2026-02-09,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,94,Delhivery,2,Delivered
GLM-18669,2026-03-28,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,134,Shadowfax,7,Delivered
GLM-18670,2026-02-15,Delhi NCR,Live Plants,Money Plant,1,250,80,66,Shadowfax,6,Delivered
GLM-18671,2026-02-16,Hyderabad,Live Plants,Indoor Fern,3,350,120,46,Bluedart,2,Delivered
GLM-18672,2026-02-03,Pune,Live Plants,Succulent Trio,1,450,150,62,Bluedart,2,Delivered
GLM-18673,2026-05-14,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,3,180,70,59,Delhivery,2,Delivered
GLM-18674,2026-02-25,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,78,Shadowfax,7,Delivered
GLM-18675,2026-05-31,Delhi NCR,Live Plants,Succulent Trio,1,450,150,44,Bluedart,2,Delivered
GLM-18676,2026-04-03,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,4,300,110,129,Bluedart,2,Delivered
GLM-18677,2026-05-13,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,44,Delhivery,2,Delivered
GLM-18678,2026-03-12,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,131,Delhivery,2,Delivered
GLM-18679,2026-01-12,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,149,Bluedart,2,Delivered
GLM-18680,2026-04-28,Delhi NCR,Live Plants,Bonsai Tree,1,1200,450,60,Bluedart,2,Delivered
GLM-18681,2026-04-11,Bengaluru,Live Plants,Bonsai Tree,1,1200,450,42,Delhivery,2,Delivered
GLM-18682,2026-05-25,Hyderabad,Live Plants,Indoor Fern,1,350,120,57,Bluedart,3,Delivered
GLM-18683,2026-02-20,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,47,Shadowfax,8,Delivered
